Id,ÐÔ×´1,ÐÔ×´2,blueref,greenref,redref,rededgeref,NIRref,GIgreen,CIre,DVI,EVI,ExG,GBNDVI,GNDVI,MEVI,MSR,MTCI,MTVI2,NDVI,NDRE,NGRDI,NIRRENDVI,NPCI,PSRI,REDVI,RENDVI,RERVI,RGRI,RVI,TCVI,SARE,SAVI,LCI,OSAVI
90,112.76,50.5,0.23142588,0.211479197,0.159516849,0.327426223,0.41664611,0.970151744,0.272488518,0.25712926,1.007475937,0.053144921,-0.030549626,0.32663373,0.124254103,0.18075793,0.531357388,-0.040740165,0.446278707,0.119907545,0.14006173,0.399808318,-0.183937506,-0.172590188,0.089219886,0.344823417,1.272488518,0.754290971,2.611925397,-4.504092582,0.339751906,0.561233102,0.154851826,0.349283073
92,119.28,52.5,0.28042633,0.280589481,0.195004927,0.397417746,0.478899909,0.706763586,0.205028999,0.283894982,1.3005238,0.11341978,-0.078963997,0.261110202,0.115808478,0.138072802,0.40255436,-0.047383682,0.421268652,0.09298245,0.179952818,0.384030037,-0.179671406,-0.178370054,0.081482163,0.341669602,1.205028999,0.694983028,2.455834916,4.650384918,0.322343857,0.557277298,0.120910488,0.340440503
102,86.58,31.8,0.160826541,0.134950152,0.088708203,0.244753289,0.33545185,1.485746374,0.370571366,0.246743647,0.932512841,0.052968423,0.06285387,0.42623479,0.126543504,0.240682959,0.581233047,-0.034456632,0.581722972,0.15632154,0.206752609,0.531648995,-0.289011209,-0.214988644,0.090698561,0.46795534,1.370571366,0.657340522,3.781520064,-1.671434859,0.359248373,0.616001583,0.213830982,0.422390483
103,107.22,31.2,0.198579621,0.182466713,0.122869257,0.293973193,0.381605872,1.091372532,0.298097515,0.258736615,1.027590138,0.086293319,0.000733674,0.35303818,0.12329123,0.196641025,0.512160504,-0.038437381,0.512882798,0.129714911,0.195186491,0.466549822,-0.235528476,-0.198399369,0.087632678,0.410476276,1.298097515,0.673379021,3.105788074,-3.206486387,0.34467876,0.592935911,0.173710602,0.389384951
104,94,35.6,0.178722636,0.142580021,0.101713232,0.252818228,0.365057805,1.56037139,0.443953659,0.263344573,1.03692449,0.011167837,0.063749518,0.43826085,0.154803216,0.283982224,0.74279197,-0.008594824,0.564183618,0.181653878,0.167285783,0.504624751,-0.274606112,-0.210951259,0.112239577,0.4262104,1.443953659,0.713376475,3.589088623,-2.085337381,0.379326739,0.617404037,0.240459601,0.420160724
106,84.48,34.8,0.155523219,0.118673225,0.085207303,0.225834307,0.33653564,1.835817757,0.490188292,0.251328337,0.922163263,-0.009415792,0.102072901,0.478598795,0.153624489,0.310632463,0.787198262,-0.006648696,0.595927783,0.196847882,0.16414477,0.53488483,-0.292093895,-0.208940473,0.110701333,0.452116371,1.490188292,0.717999385,3.949610285,-1.399372004,0.386269607,0.624143621,0.262485324,0.432026448
107,81.02,31,0.17243432,0.135220381,0.092629628,0.247887045,0.344322961,1.546383598,0.38903169,0.251693333,1.036895857,0.013432489,0.056241589,0.436045215,0.132649685,0.251694673,0.621135645,-0.031053671,0.576019778,0.162840741,0.186924519,0.523430019,-0.301077128,-0.231772786,0.096435916,0.455946594,1.38903169,0.685027117,3.717201168,-2.124680421,0.364503408,0.616391127,0.220701098,0.421630357
109,74.7,33.3,0.161100073,0.11939963,0.092339658,0.217597867,0.306423834,1.566371728,0.408211571,0.214084177,0.820609055,-0.039267505,0.04416952,0.439205963,0.129369724,0.263049809,0.709142878,-0.022085677,0.536870051,0.169508184,0.127798541,0.478823055,-0.271308746,-0.224396434,0.088825967,0.404140187,1.408211571,0.773366366,3.318442385,-1.345609339,0.364759014,0.579988014,0.222753509,0.383139163
113,80.26,31.9,0.18542218,0.146741279,0.110928826,0.252115172,0.343350528,1.339836008,0.361879674,0.232421702,0.939826211,-0.006473705,0.016560825,0.401168203,0.129929213,0.235469849,0.646205236,-0.027719964,0.511627262,0.153216812,0.138985673,0.457111677,-0.251368658,-0.21696007,0.091235356,0.388895966,1.361879674,0.755948338,3.095232691,-2.000358381,0.357911363,0.580013511,0.200835357,0.378364828
122,85.1,33.3,0.165338513,0.122179716,0.086819091,0.237117748,0.339832874,1.781418094,0.433181942,0.253013783,1.019052235,-0.020831936,0.083389739,0.471097892,0.139090564,0.277704586,0.683406816,-0.02666065,0.593021488,0.178031053,0.169190561,0.537328079,-0.311390261,-0.23105305,0.102715126,0.463975192,1.433181942,0.71058514,3.914264369,-1.820266283,0.374209504,0.623920119,0.240746873,0.431284302
130,85.46,34.1,0.174902332,0.142067248,0.096676799,0.253882829,0.346676218,1.440226179,0.365496905,0.249999419,1.016308159,0.030352895,0.044762791,0.418642875,0.128560531,0.237641624,0.590266088,-0.03418553,0.563883427,0.154511682,0.190121804,0.51290964,-0.288039557,-0.225644358,0.092793388,0.448443053,1.365496905,0.68050026,3.585929828,-2.158335136,0.359096939,0.610565848,0.209299102,0.414350159
139,76.6,33,0.164368151,0.136629919,0.107439646,0.235286757,0.300661062,1.200550691,0.277849486,0.193221416,0.67793391,0.003555109,-0.00056013,0.375107538,0.096841799,0.184097159,0.51134753,-0.051660293,0.473465036,0.121978861,0.119598168,0.427619785,-0.209443973,-0.189344455,0.065374305,0.373029654,1.277849486,0.786355191,2.798418215,-1.066126276,0.333178938,0.543604632,0.160191598,0.340118246
140,84.48,32,0.159022896,0.137411711,0.103687541,0.245098543,0.322800949,1.349151655,0.317025162,0.219113408,0.728189113,0.030273219,0.042578856,0.40283385,0.110197148,0.208270787,0.549479208,-0.047755919,0.513761597,0.136824221,0.13987671,0.465028033,-0.210632496,-0.171422529,0.077702405,0.405437627,1.317025162,0.75457572,3.113208643,-1.019888514,0.345002389,0.573898205,0.182191096,0.37360223
141,83.76,32,0.186410925,0.150602808,0.112079927,0.263352593,0.338892134,1.250237816,0.28683804,0.226812207,0.924571974,0.006044984,0.002779086,0.384660412,0.105532419,0.189678909,0.499360152,-0.05606764,0.502940708,0.125429976,0.146651745,0.457505782,-0.249022702,-0.219335273,0.075539541,0.402929044,1.28683804,0.744208744,3.023664844,-2.06607827,0.338635974,0.573568114,0.167503817,0.371231717
143,73.14,30.6,0.172747321,0.130699043,0.097787296,0.232810027,0.323465038,1.474884518,0.389394788,0.225677743,0.918010308,-0.022771097,0.031932222,0.424441305,0.130245286,0.251910447,0.671405548,-0.024671489,0.535730546,0.162967957,0.144042518,0.4797508,-0.277081087,-0.231740735,0.090655011,0.408420523,1.389394788,0.748186775,3.307843175,-1.758137717,0.362436828,0.586204034,0.215203582,0.388261224
144,84.44,29.8,0.166132992,0.134663125,0.104060422,0.237980432,0.328922645,1.442559118,0.382141557,0.224862223,0.794804616,-0.002141901,0.044665221,0.419036847,0.130153076,0.247594211,0.679078597,-0.025779764,0.519332604,0.160419332,0.128193068,0.462930529,-0.229733839,-0.188714797,0.090942213,0.391532207,1.382141557,0.772746223,3.160881339,-1.230972882,0.361325585,0.579235429,0.210036419,0.379205134
146,83.98,27.9,0.142240205,0.108809717,0.089569788,0.209323767,0.299278528,1.750476127,0.429739834,0.20970874,0.680964753,-0.041661005,0.087636041,0.466734374,0.129308644,0.275692991,0.751163023,-0.024036268,0.539307312,0.176866604,0.096985466,0.479049965,-0.227213745,-0.175991298,0.089954761,0.400657615,1.429739834,0.823178212,3.341288783,-0.793530279,0.368579606,0.578260613,0.231336378,0.382088701
148,82.7,28.2,0.151381386,0.12029161,0.089836089,0.230026573,0.319845668,1.658919165,0.390472686,0.230009579,0.794778867,-0.001754464,0.081438972,0.453390493,0.124900146,0.252550811,0.640693228,-0.036035708,0.56143476,0.163345387,0.144938156,0.507440059,-0.255144438,-0.192421856,0.089819094,0.438283367,1.390472686,0.746819241,3.560324937,-1.100301727,0.3622918,0.598667485,0.219241137,0.403751
149,85.58,31.6,0.161570158,0.1267392,0.091479853,0.230387434,0.308591106,1.434851294,0.339444172,0.217111253,0.840611961,0.001127966,0.033978441,0.417733163,0.112337599,0.221927956,0.562990668,-0.042451222,0.542681861,0.145096077,0.161577766,0.493143057,-0.276982026,-0.227130023,0.078203672,0.431567874,1.339444172,0.721796043,3.373323142,-1.474696232,0.349120151,0.583980852,0.195474503,0.387649546
151,92.66,30.3,0.162759539,0.1287407,0.093898625,0.239093946,0.329840708,1.562054631,0.379544376,0.235942083,0.877061276,0.002136066,0.061706007,0.438526298,0.126117806,0.24604563,0.624997843,-0.035343338,0.556809494,0.159502962,0.156495605,0.503662397,-0.268298164,-0.208770211,0.090746762,0.436031713,1.379544376,0.729362387,3.512732046,-1.443868583,0.360810749,0.600197876,0.214157043,0.404190826
152,87.28,29.8,0.180370808,0.149584762,0.110878209,0.266442315,0.3561024,1.380606121,0.336508428,0.245224191,0.916944521,0.017967105,0.038111691,0.408390115,0.12229462,0.220146745,0.576354575,-0.044019129,0.525127139,0.144021919,0.148606741,0.474698282,-0.238602006,-0.195147799,0.089660085,0.412286363,1.336508428,0.741239999,3.211653613,-1.746201304,0.352757008,0.592023464,0.191999588,0.391119259
153,86.6,30.4,0.172829564,0.153164212,0.106827178,0.267467714,0.344658388,1.250254043,0.288598104,0.237831211,0.862457595,0.061622901,0.02783054,0.384663484,0.107165626,0.190769397,0.480518037,-0.055823831,0.526774782,0.12610257,0.178225266,0.48253957,-0.236012141,-0.191500885,0.077190675,0.429181748,1.288598104,0.697468266,3.226317457,-1.609379515,0.339535249,0.58903935,0.170970416,0.388940024
155,77.42,28.4,0.178239414,0.158993771,0.108848064,0.274301836,0.349222954,1.196456827,0.273133855,0.24037489,0.902964717,0.069270036,0.017466183,0.374307207,0.103908134,0.181160299,0.45282206,-0.059468548,0.524754636,0.120157401,0.18722134,0.482428163,-0.241708035,-0.198702145,0.074921118,0.431825174,1.273133855,0.684605838,3.208352463,-1.900695294,0.335768737,0.589478504,0.163557865,0.388911441
156,89.58,36,0.154997848,0.116420671,0.093086036,0.219011673,0.310933224,1.670773337,0.419710738,0.217847189,0.770359956,-0.041817149,0.067853674,0.455155681,0.13117796,0.269816407,0.729966928,-0.024106718,0.539200009,0.173454922,0.111378943,0.480051223,-0.249559994,-0.199116104,0.091921551,0.403481455,1.419710738,0.799566217,3.340277865,-1.085113521,0.367856468,0.583089868,0.227517745,0.386240691
171,102.62,31.7,0.21462215,0.168721644,0.105022623,0.320344215,0.435090443,1.578747063,0.358196659,0.33006782,1.811329876,0.036445001,0.063226399,0.441145193,0.137141854,0.2332553,0.532906276,-0.055116182,0.611108748,0.151894312,0.232695359,0.564889449,-0.342879144,-0.25190056,0.114746228,0.506202112,1.358196659,0.622460883,4.142825894,-25.40532788,0.364125992,0.667747578,0.212448531,0.471449307
175,96.26,37.8,0.225139946,0.192798252,0.143153285,0.289049326,0.365513898,0.895836168,0.264538145,0.222360613,1.037354191,0.030838594,-0.066914492,0.309353194,0.115587602,0.175791747,0.524103136,-0.032551078,0.437143618,0.116817703,0.14777419,0.391400229,-0.222612455,-0.224305178,0.076464572,0.337563996,1.264538145,0.742503027,2.553304296,-5.310455631,0.334532038,0.543093754,0.150323384,0.332543033
179,116.5,37.3,0.100122761,0.20850851,0.07230725,0.384767514,0.454038011,1.17755146,0.180032085,0.381730762,0.839366586,0.64206426,0.190655036,0.370584544,0.078758386,0.121932217,0.221693783,-0.130105287,0.725247836,0.08258231,0.485020003,0.705894743,-0.161314794,-0.061262518,0.069270498,0.683608655,1.180032085,0.346783205,6.279287538,-0.573260458,0.313620634,0.741702315,0.131606576,0.556178914
181,118.58,44.9,0.277936583,0.308561444,0.177903145,0.428839188,0.493484958,0.599308555,0.150745946,0.315581813,1.656147275,0.210992822,-0.08612457,0.230564607,0.092229395,0.102790052,0.257618508,-0.067588691,0.470043797,0.070090076,0.268587483,0.44323947,-0.219448706,-0.202708182,0.064645769,0.413579258,1.150745946,0.576556624,2.773896765,2.578458591,0.305143255,0.592506933,0.096286736,0.37958423
192,121.5,36.2,0.266779525,0.271620937,0.168132576,0.401122249,0.45702803,0.682595002,0.139373423,0.288895454,1.553278021,0.153325842,-0.081746134,0.254453244,0.07651599,0.095287661,0.239949608,-0.08938789,0.462113977,0.065146842,0.235332652,0.436937697,-0.226820427,-0.215844417,0.055905781,0.409288886,1.139373423,0.618997115,2.718259846,4.008011651,0.300449638,0.580105642,0.089426269,0.367944408
194,145,45,0.266695604,0.230095637,0.165550897,0.3717932,0.450222585,0.956675892,0.21094895,0.284671688,1.605372594,0.042190841,-0.049174209,0.323564681,0.100279764,0.141869164,0.380277877,-0.080926605,0.462299363,0.095411045,0.163137383,0.425727611,-0.233997748,-0.224654895,0.078429385,0.383817938,1.21094895,0.719487336,2.719541808,8.744935212,0.323160663,0.5788062,0.127367267,0.366952074
202,76.1,33.4,0.149624943,0.108947521,0.082092364,0.20698609,0.30892364,1.83552702,0.492485022,0.226831276,0.83480924,-0.040574382,0.088725147,0.478559272,0.146991353,0.31194408,0.81619431,-0.005406596,0.580107398,0.197587956,0.140573564,0.517170813,-0.291443832,-0.218606061,0.101937549,0.43204094,1.492485022,0.75350373,3.763122737,-1.212221769,0.383093425,0.603862111,0.260699175,0.411660051
210,71.08,42,0.205898871,0.163058147,0.126899275,0.272514238,0.35550137,1.180212253,0.304524021,0.228602095,0.99799138,-0.01347538,-0.01857339,0.371111158,0.117369246,0.200600003,0.569907994,-0.042268957,0.473884307,0.13214183,0.124704075,0.424371797,-0.237379917,-0.22222023,0.082987132,0.36457195,1.304524021,0.778245535,2.801445243,-2.802019452,0.344516693,0.562127108,0.172029479,0.355855955
223,74.9,36.4,0.186400084,0.130697052,0.113397415,0.218342679,0.313386367,1.39780746,0.435295972,0.199988952,0.839203363,-0.08920762,-0.005885593,0.411385129,0.144600242,0.2789387,0.905650102,0.000118158,0.468595481,0.178744587,0.070872713,0.402010042,-0.243506596,-0.232947812,0.095043689,0.316347844,1.435295972,0.867635599,2.763611202,-1.657838071,0.37158137,0.545499031,0.222697517,0.340822221
227,134.74,37,0.274215142,0.250403243,0.177547907,0.377421422,0.445318852,0.778406886,0.179898188,0.267770945,1.474533219,0.0698459,-0.081757386,0.280163028,0.092663739,0.121845272,0.339701986,-0.075090055,0.429900843,0.082525959,0.170242178,0.39703696,-0.213977737,-0.217074203,0.06789743,0.360152362,1.179898188,0.709047954,2.508161649,6.188441074,0.313293447,0.556771843,0.109007952,0.342038976
230,83.1,33.6,0.204969639,0.175153819,0.115827227,0.301530973,0.386234577,1.20511651,0.280911784,0.27040735,1.242850714,0.059503438,0.007974235,0.375997723,0.112532016,0.186001186,0.456122213,-0.060115227,0.53859375,0.123157671,0.203884729,0.496085678,-0.277878065,-0.230798633,0.084703604,0.444950515,1.280911784,0.66128862,3.334575013,-5.36064178,0.340324926,0.609554692,0.168711507,0.408432186
232,92.7,29.9,0.162627316,0.130085319,0.093057335,0.237208661,0.336008643,1.58298665,0.416510858,0.242951308,0.90028943,0.011628658,0.068863595,0.441806461,0.138482333,0.267936545,0.685390736,-0.02113314,0.56623298,0.172360433,0.165938619,0.509793668,-0.272092909,-0.207048188,0.098799983,0.436470381,1.416510858,0.715356167,3.610770086,-1.489553541,0.370016893,0.607772758,0.230267576,0.412434798
236,73.96,32,0.128316431,0.114483127,0.062120167,0.213821334,0.329525249,1.878373947,0.541124276,0.267405082,0.903550589,0.126359996,0.151532295,0.484319968,0.164930363,0.33945645,0.762709457,0.010088115,0.682773424,0.212946797,0.296500469,0.627792783,-0.347602637,-0.200883738,0.115703915,0.549758432,1.541124276,0.542614174,5.304642015,-1.210451131,0.395842835,0.666748994,0.295430279,0.484740875
263,91,32.26,0.238080441,0.177136241,0.133798517,0.300633985,0.371395839,1.096667725,0.23537543,0.237597322,1.528611229,-0.032069198,-0.055708296,0.354144462,0.095796148,0.157429418,0.424141548,-0.073081168,0.470308741,0.105295704,0.139378833,0.430418507,-0.280418996,-0.280783771,0.070761854,0.384030815,1.23537543,0.755342422,2.775784417,-20.41896518,0.326745732,0.564617449,0.140068575,0.357184813
285,79.72,35.44,0.187863555,0.193908401,0.092992871,0.319686955,0.403926664,1.083079749,0.263506872,0.310933793,1.405904014,0.225291282,0.028197462,0.351298,0.112756483,0.175146328,0.371600828,-0.0588264,0.625722621,0.116415318,0.351743058,0.591060088,-0.337790686,-0.234871063,0.084239709,0.549321944,1.263506872,0.479571127,4.343630446,-16.24673967,0.336522731,0.666288206,0.169523843,0.473320973
309,79.7,34.16,0.171181921,0.147544372,0.10833381,0.2507632,0.345339885,1.340583248,0.377155359,0.237006075,0.83279442,0.036465624,0.040076717,0.401302153,0.13562599,0.24461974,0.664025062,-0.020853784,0.522415291,0.158658271,0.153239177,0.466841956,-0.224846419,-0.181989147,0.094576685,0.39663207,1.377155359,0.734245627,3.187738766,-1.388257625,0.361779151,0.58681247,0.208468522,0.386208627
310,85.1,40.58,0.200092399,0.154733016,0.119472223,0.272206828,0.370386082,1.393710739,0.36067888,0.250913859,1.069490854,-0.021291673,0.021456729,0.410674582,0.133169234,0.234748191,0.64280949,-0.0343122,0.51221722,0.152786083,0.128592704,0.457891503,-0.252281294,-0.217665243,0.098179254,0.389948364,1.36067888,0.772118491,3.100185743,-2.686487479,0.359993316,0.589137721,0.200423781,0.38610549
311,80.64,29.68,0.193382763,0.140302252,0.113077605,0.241194047,0.313847726,1.23694004,0.301225007,0.200770121,0.92615946,-0.057873829,-0.030635191,0.382132515,0.106296834,0.198569015,0.56709098,-0.04520176,0.470269871,0.130897677,0.107445979,0.42100337,-0.262040922,-0.255872994,0.072653679,0.361633343,1.301225007,0.805957164,2.77550736,-2.269252855,0.340248334,0.546591236,0.170178889,0.342070975
312,80.5,35.88,0.19641633,0.143895607,0.109439235,0.255764449,0.330976668,1.300116553,0.294068309,0.221537433,1.076491308,-0.04016521,-0.013906491,0.393960799,0.105259852,0.194153423,0.514007236,-0.055771147,0.503018697,0.128186379,0.136011187,0.456620785,-0.284373101,-0.262789205,0.075212219,0.400667411,1.294068309,0.760546042,3.024296262,-2.964519389,0.339887084,0.570875334,0.170775439,0.368973294
313,79.92,32.76,0.22370804,0.151386443,0.133174919,0.252063165,0.316685708,1.0919027,0.256374405,0.183510789,1.047615581,-0.106459436,-0.084432563,0.353149114,0.095388538,0.170674675,0.54355705,-0.054338835,0.407928096,0.11362228,0.063998581,0.362111724,-0.253677343,-0.285876876,0.064622544,0.308609793,1.256374405,0.879701754,2.37796809,-3.752817359,0.328928406,0.512210477,0.143650144,0.30090611
314,76.34,31.88,0.187826621,0.153149486,0.11940455,0.26822855,0.340840803,1.225543235,0.270710379,0.221436253,0.853557759,-0.002024844,-0.000198446,0.379949406,0.100761291,0.179648682,0.487906874,-0.062375011,0.481126536,0.119218365,0.123810076,0.436690248,-0.222705497,-0.200744952,0.072612253,0.383930061,1.270710379,0.779660143,2.854504306,-1.741551811,0.33452432,0.561774307,0.157768573,0.357013965
315,104.16,32.62,0.225048551,0.185640273,0.148369498,0.312374444,0.395684567,1.131458658,0.266699547,0.247315069,1.033861173,-0.003823399,-0.018607083,0.361320005,0.110924622,0.177143532,0.507973233,-0.061523976,0.454578111,0.117659858,0.111585882,0.409355923,-0.205343724,-0.193788333,0.083310123,0.355956815,1.266699547,0.799231199,2.666886202,-3.519600681,0.336957193,0.561458728,0.153128389,0.351272837
316,78.64,32.2,0.172043499,0.17054567,0.114416458,0.282794894,0.356757639,1.09185984,0.261542008,0.242341181,0.804660245,0.119542037,0.020259575,0.353140147,0.10420608,0.173915834,0.439264944,-0.056188444,0.514334685,0.115647645,0.196970779,0.472969253,-0.201169622,-0.161529944,0.073962744,0.42390137,1.261542008,0.670884565,3.118062254,-1.412919152,0.333146011,0.586037001,0.156975405,0.383952989
323,77.3,33.48,0.189952007,0.154997965,0.11125388,0.277708696,0.378439849,1.44157947,0.362722359,0.267185969,1.075068593,0.019267797,0.046295754,0.418871475,0.133793916,0.235976079,0.605156135,-0.037727219,0.545618524,0.153518824,0.164295896,0.4935272,-0.261276857,-0.207954124,0.100731153,0.427945583,1.362722359,0.71777639,3.401587884,-2.515299283,0.361164062,0.611211619,0.205702355,0.411249113
328,84.2,40.16,0.211068532,0.196080478,0.139874716,0.29807241,0.362136405,0.846876389,0.214927624,0.222261688,0.898577838,0.07534903,-0.05851223,0.297475645,0.095335182,0.144415054,0.404961624,-0.05411613,0.442742559,0.097035958,0.167301361,0.404762002,-0.202864183,-0.19659392,0.064063995,0.361225554,1.214927624,0.713353609,2.589005461,-3.239664466,0.320383844,0.545556385,0.127614692,0.335737091
332,80.62,38.36,0.177660686,0.143675161,0.1000362,0.258878089,0.366103265,1.548131936,0.414191777,0.266067065,1.049383279,0.022909529,0.065122012,0.436323103,0.14554336,0.26657265,0.675043441,-0.020942339,0.570788542,0.1715654,0.17906002,0.515007602,-0.279529554,-0.212028938,0.107225176,0.442562179,1.414191777,0.696266489,3.659707849,-2.15035073,0.372545669,0.621529679,0.230028101,0.424932592
333,93.78,34.26,0.172510309,0.142285335,0.117362349,0.255956195,0.337294528,1.370550185,0.317782239,0.21993218,0.73542011,-0.012268631,0.034502719,0.406625064,0.112601345,0.208734053,0.586882715,-0.050570421,0.483732218,0.137106167,0.09598771,0.433015301,-0.190248921,-0.163500904,0.081338333,0.371248224,1.317782239,0.824837981,2.873958572,-1.047453567,0.346458065,0.562112443,0.178900479,0.357812932
335,85.1,31.88,0.155608686,0.142260225,0.096555271,0.257640185,0.342915727,1.410482108,0.330986962,0.246360456,0.81556628,0.08203476,0.070299463,0.413572646,0.117020668,0.216790858,0.529382546,-0.047879224,0.560584106,0.141994343,0.191381863,0.513371038,-0.234186584,-0.172209703,0.085275542,0.454791025,1.330986962,0.678722887,3.551496724,-1.184173013,0.350258597,0.607318085,0.194041342,0.410963095
336,87.34,35.2,0.121556269,0.135120158,0.089718575,0.252478318,0.33454821,1.475931158,0.325057188,0.244829635,0.636789386,0.170226106,0.131712682,0.424614611,0.111749912,0.21317828,0.504239503,-0.054705741,0.577065289,0.139806104,0.201929546,0.531779117,-0.150693256,-0.095166237,0.082069892,0.475631855,1.325057188,0.663991044,3.72886228,-0.443059497,0.348049332,0.613104991,0.193439352,0.419037401
337,76.3,37.98,0.082321293,0.118850492,0.055951332,0.244339437,0.340358534,1.863753673,0.392974209,0.284407202,0.671622744,0.386695528,0.257024849,0.482368658,0.125350224,0.254035868,0.509687684,-0.048594215,0.71763846,0.164219993,0.359831257,0.678717881,-0.190709918,-0.077477008,0.096019097,0.627352301,1.392974209,0.470770722,6.083117619,-0.32326091,0.36503454,0.690047749,0.242282883,0.511238824
339,78.32,36.88,0.099072568,0.098726837,0.068095873,0.207286904,0.300872447,2.047524413,0.451478316,0.232776574,0.602172361,0.113899104,0.206695127,0.5058708,0.129681466,0.288351934,0.672353253,-0.030515111,0.630884987,0.184165739,0.183613874,0.577274729,-0.185302288,-0.102956236,0.093585543,0.505445666,1.451478316,0.689740247,4.41836536,-0.362421974,0.373437827,0.62607187,0.253641133,0.440057684
341,88.34,36.74,0.188549688,0.174477297,0.134919745,0.298591168,0.371776061,1.130799065,0.245100663,0.236856315,0.771848932,0.051180494,0.011906695,0.361185449,0.09864558,0.163578634,0.447145215,-0.071122618,0.467452686,0.109171347,0.127853683,0.425999655,-0.165796015,-0.144253352,0.073184893,0.377548563,1.245100663,0.773279664,2.755534853,-1.269746858,0.329517057,0.563013913,0.144435561,0.355268945
342,86.54,41.5,0.168583061,0.143718052,0.109167166,0.266442951,0.364008851,1.532798397,0.366179325,0.254841685,0.844250435,0.02298127,0.07645568,0.433876555,0.129412769,0.23805099,0.620349152,-0.042016651,0.538576926,0.154755525,0.136626751,0.485537467,-0.213918439,-0.163226511,0.0975659,0.418720843,1.366179325,0.759592583,3.334416968,-1.21036241,0.360813448,0.602392334,0.206193671,0.402481582
344,87.82,35.72,0.197977346,0.159838385,0.112979791,0.285748857,0.380773423,1.382240186,0.332545744,0.267793632,1.166710221,0.018521061,0.031083171,0.40867594,0.12526448,0.217739043,0.550009145,-0.048198823,0.542363319,0.142567727,0.171757595,0.493637705,-0.273341708,-0.223223444,0.095024566,0.433299856,1.332545744,0.706837668,3.370279054,-3.391834202,0.353679494,0.610057109,0.192453565,0.409624957
345,83.52,42.82,0.190146901,0.152765,0.116067437,0.257014195,0.328549805,1.150687691,0.278333301,0.212482368,0.887039416,-0.001490999,-0.0213893,0.365217947,0.103680958,0.184398142,0.507536393,-0.050223204,0.477899524,0.122165313,0.1365072,0.43222406,-0.2419203,-0.225474078,0.071535609,0.377790667,1.278333301,0.759777676,2.830680288,-2.093568071,0.335613561,0.555898494,0.160892567,0.351432863
346,86.66,41.98,0.211427044,0.161715818,0.110588401,0.279226323,0.379425109,1.346246105,0.358844342,0.268836708,1.469847611,0.002927641,0.008347747,0.40231533,0.135998157,0.233644984,0.594165209,-0.031708925,0.548631216,0.152127182,0.187758446,0.497227314,-0.313148466,-0.265766921,0.100198786,0.432610446,1.358844342,0.683844056,3.430966584,-7.712978371,0.360271973,0.613286216,0.204481681,0.413586339
347,77.36,33.62,0.179533269,0.128380957,0.098214033,0.220107831,0.308358951,1.401905697,0.400944935,0.210144918,0.953222109,-0.051671827,0.000721637,0.412094227,0.132417828,0.258757908,0.724000086,-0.013952823,0.516868867,0.16699464,0.133131467,0.458050869,-0.292781371,-0.263716152,0.08825112,0.38292625,1.400944935,0.765020264,3.139662844,-2.089306906,0.3633653,0.570063303,0.217060955,0.370905291
348,79.36,35,0.197557064,0.145305978,0.102690097,0.248696878,0.358948525,1.47029428,0.443317375,0.256258429,1.298402169,-0.021625268,0.022919946,0.42368,0.156488757,0.283612137,0.755113195,-0.002111156,0.555106129,0.181440766,0.17184095,0.494775579,-0.315962913,-0.264291287,0.110251647,0.415515634,1.443317375,0.706716257,3.495454157,-4.089087961,0.378551551,0.610096291,0.23882674,0.412230546
349,90.7,40.98,0.190715266,0.159740365,0.106696792,0.279706789,0.379998727,1.37885226,0.358560974,0.273301935,1.158422313,0.048274206,0.040444822,0.408083028,0.134787462,0.233474506,0.579688693,-0.03469339,0.561546026,0.152025315,0.199084741,0.511181298,-0.282498546,-0.221101988,0.100291939,0.447744288,1.358560974,0.667938831,3.561482205,-3.257310635,0.360246598,0.620983571,0.206067109,0.422613002
350,74.6,30.32,0.177754533,0.150602723,0.111412108,0.269918095,0.36677752,1.435397657,0.358847466,0.255365412,0.909302894,0.027375273,0.055270236,0.417825766,0.130414174,0.233646863,0.611077386,-0.038340367,0.534025411,0.152128305,0.149574037,0.481514661,-0.229426276,-0.180879203,0.096859425,0.415665968,1.358847466,0.739774853,3.292079541,-1.591593954,0.359236386,0.60068532,0.202554424,0.400140337
352,71.86,26.06,0.19584027,0.165711623,0.12666609,0.285469348,0.365227507,1.203994509,0.279393078,0.238561417,0.908567235,0.01826415,0.0050574,0.375779205,0.108650121,0.185057218,0.50224511,-0.058640275,0.484985815,0.122573452,0.133544834,0.439548576,-0.214489351,-0.189400246,0.07975816,0.385318134,1.279393078,0.764376617,2.883388186,-2.018841657,0.338551613,0.571557456,0.162145147,0.365951466
353,77.66,28,0.192659738,0.1623891,0.122549194,0.261020577,0.327654024,1.017709459,0.255280434,0.205104829,0.829710537,0.02003624,-0.040126995,0.337245673,0.099401914,0.169987604,0.481207343,-0.048668922,0.45558277,0.113192324,0.139819416,0.41207405,-0.222425623,-0.21397736,0.066633446,0.361007027,1.255280434,0.754663916,2.67365302,-2.015708974,0.329450893,0.54292186,0.148007486,0.336125447
356,76.56,29.9,0.194871492,0.189643561,0.121110752,0.286551426,0.348686419,0.838640955,0.216837143,0.227575667,0.926890695,0.125201044,-0.048866016,0.295437489,0.094391734,0.145635343,0.375572651,-0.050572328,0.484412596,0.097813745,0.220536954,0.44790262,-0.233433182,-0.211538898,0.062134993,0.405827873,1.216837143,0.638623061,2.879070716,-3.286865824,0.320190168,0.566166382,0.132259189,0.361347554
